Symbol,Gene_Symbol,CD11cC8_Y_F5_MACS,CD11cC8_Y_F4_MACS,CD11cC8_Y_F3_MACS,CD11cC8_O_F4_MACS,CD11cC8_O_F3_MACS,CD11cC8_O_F1_MACS,C8_Y_F6_MACS,C8_Y_F2_MACS,C8_Y_F1_MACS,C8_O_F7_MACS,C8_O_F4_MACS,C8_O_F2_MACS
ENSMUSG00000079800,NoGeneName,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079806,Gm21719,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079808,NoGeneName,0.158494053,0.119843882,0.155160362,0.238430744,0,0.15219748,0.90046446,0,0,0,0,0.169436645
ENSMUSG00000079834,NoGeneName,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079842,Spag11a,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079845,Xlr4a,0.316988106,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079852,Klra4,12.52103018,10.30657383,8.223499192,0,0.613937329,0,75.41389849,75.06896962,27.44104132,268.9509746,131.4166886,100.6453672
ENSMUSG00000079853,Klra1,0,4.434223626,1.086122535,0.238430744,0.153484332,0,0,23.081551,3.955465415,37.63552917,16.48682094,16.43535458
ENSMUSG00000079871,Gm4984,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079875,Olfr22-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079884,Gm10698,5.705785905,22.29096201,20.79148852,23.36621293,4.451045635,1.826369766,16.88370862,4.530024029,20.27176025,24.20998953,4.30090981,1.355493161
ENSMUSG00000079889,Gm11951,0,0.119843882,0,0,0.153484332,0,0,0,0,0,0,0
ENSMUSG00000079890,Gm12106,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079892,Scgb1b22-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079893,Scgb1b23-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079906,Gm15846,0,0.239687764,0,0,0,0.456592441,0,0,2.224949296,0,0,0
ENSMUSG00000079915,Gm16073,0,0,0,0,0,0,0,0.21571543,0,0,0,0
ENSMUSG00000079941,Gm11273,4.91331564,7.670008433,5.585773036,7.391353071,7.981185277,0.15219748,1.800928919,14.02150295,3.21381565,0,5.973485847,9.14957884
ENSMUSG00000079942,Rpl28-ps3,0.158494053,0.239687764,0.155160362,0.238430744,0.153484332,0.304394961,0.225116115,1.725723439,0,0,0,0.33887329
ENSMUSG00000079962,Gm12643,1.584940529,0.838907172,1.706763983,0.953722977,2.916202313,0.15219748,0.90046446,1.725723439,2.224949296,1.100454069,1.433636603,2.033239742
ENSMUSG00000079963,Gm7146,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079965,Gm14853,0.158494053,0.119843882,0,0.715292233,0,0.456592441,0,0.43143086,0.247216588,0,0.238939434,0.508309936
ENSMUSG00000079966,Gm14058,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079988,Gm11970,1.267952423,1.677814345,1.861924345,0.715292233,2.609233648,1.217579844,2.026045034,2.157154299,0.741649765,0.440181628,0.716818302,1.016619871
ENSMUSG00000079993,Gm11799,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079998,Gm12947,0,0,0,0,0,0.304394961,0,0,0,0,0,0
ENSMUSG00000080002,Gm5566,6.339762116,1.797658227,1.551603621,2.145876698,6.292857622,0.304394961,0.45023223,1.29429258,0,1.320544883,0.716818302,4.23591613
ENSMUSG00000080006,Rps19-ps7,0,0.479375527,10.39574426,0.476861488,0.153484332,1.521974805,0.45023223,0.64714629,0.494433177,0.440181628,1.194697169,0.847183226
ENSMUSG00000080021,Gm5915,0,0,0.620641448,0,0,0.15219748,0,0,0,0,0,0
ENSMUSG00000080046,Gm15108,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080050,Gm14864,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080051,Gm14510,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080054,Rpl12-ps1,0.475482159,0.479375527,0,0,0.460452997,0.15219748,0.675348345,0,0,0,0,0
ENSMUSG00000080057,Gm12378,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080058,Gm11175,0,10.30657383,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080059,Rps19-ps3,0.792470265,2.636565399,0.930962173,0.476861488,5.525435961,1.369777324,12.83161855,0.86286172,1.730516119,0.880363255,0,0.847183226
ENSMUSG00000080065,Gm11864,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080069,Gm41,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080071,Gm15125,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080072,Spin2-ps2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080073,Gm9427,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080076,Hist1h2aj,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080078,Gm15583,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080115,Mettl21b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080142,Gm12838,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080152,Gm12260,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080155,Gm14777,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080158,Gm14385,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080175,Tpm3-rs2,0.158494053,0,0,0,0,0,0,0,0,0.220090814,0,0
ENSMUSG00000080180,Gm17235,0,0,0,0.476861488,0.306968664,0,0,0,0,0,0.238939434,0.508309936
ENSMUSG00000080186,Gm14448,0,0,0,0,0,0,0,1.725723439,0,0,0,0
ENSMUSG00000080193,Gm14756,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080198,Gm13573,0.950964317,0.838907172,6.982216295,9.537229769,0.306968664,0.608789922,0,0.64714629,0.741649765,0.220090814,0.716818302,0.169436645
ENSMUSG00000080205,Gm15526,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080222,Gm11486,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080223,Gm13768,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080227,Gm13343,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080237,Gm14239,0,0,2.637726156,0.238430744,0,0,5.402786757,0,4.69711518,0,0.238939434,0.169436645
ENSMUSG00000080241,Dppa3-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080242,Gm15487,0,0,0,15.49799837,0,5.631306778,0.225116115,0.21571543,0,0,0,0
ENSMUSG00000080250,Gm16400,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080254,Fam220-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080266,Gm14772,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080268,Brms1,19.01928635,16.05908016,10.2405839,35.28775014,40.05941072,32.11366838,13.73208301,1.941438869,10.6303133,16.72690185,16.00894207,22.8739471
ENSMUSG00000080283,Gm14806,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080298,Gm14807,0,0.119843882,0.155160362,0,0,0,0,0,0,0,0,0.169436645
ENSMUSG00000080299,Gm14350,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080300,Spin2-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080303,Gm12419,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080316,Spaca6,0.633976212,0.119843882,8.84414064,0.238430744,0.153484332,11.56700852,0,0,7.663714241,5.502270347,0.238939434,0
ENSMUSG00000080317,Vmn2r-ps94,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080321,Gm14644,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080330,Gm22468,0.158494053,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080331,Mir1298,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080334,Gm25110,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080336,Gm25111,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080342,Gm24589,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080345,Gm24586,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080346,Gm24588,0,0,0,0,0,0,0,0.21571543,0,0,0,0
ENSMUSG00000080347,Gm24587,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080348,Gm24591,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080349,Gm24590,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080350,Gm26248,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080352,Gm26247,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080356,Mir1247,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080358,Gm26249,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080359,Gm26250,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080360,Gm25779,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080363,Gm25778,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080364,Gm25777,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080365,Gm25776,0,0,0,0,0.153484332,0,0,0,56.85981534,0.220090814,10.27439566,0
ENSMUSG00000080366,Gm25775,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080367,Gm25774,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080368,Gm25773,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080370,Gm22952,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080374,Gm22953,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080378,Gm25309,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080380,Gm22102,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080383,Gm22103,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080384,Gm22105,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080391,Gm23785,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080394,Gm23786,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080396,Snord111,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080401,Gm23653,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080402,Gm23652,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080405,Gm23651,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080406,Mir1188,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080408,Gm23654,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080409,Mir467h,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080410,Gm26472,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080411,Mir1193,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080412,Gm26474,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080413,Gm26473,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080415,Gm26469,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080419,Gm26475,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080424,Mir466k,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080425,Gm24833,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080427,Gm24835,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080428,Gm24831,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080430,Gm24275,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080432,Gm23178,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080434,Gm23177,0,0.119843882,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080437,Gm24274,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080440,Gm25848,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080441,Mir1249,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080443,Gm25847,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080451,Gm24193,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080452,Mir1306,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080454,Gm24195,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080455,Gm24194,0,0,0,0,0.153484332,0,0,0,0,0,1.433636603,0
ENSMUSG00000080459,Mir669g,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080461,Gm22488,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080463,Gm22489,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080465,Gm22486,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080468,Mir1195,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080469,Snord98,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080473,Gm25315,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080474,Gm25317,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080476,Gm25316,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080478,Snord23,0,0,0,0,0,0,0,0,0,0,5.256667545,0
ENSMUSG00000080480,Gm23494,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080485,Gm23493,0,0.239687764,0.155160362,0,0.153484332,0,0,0,0,0,0,0.169436645
ENSMUSG00000080486,Snord100,0,0,0,0,0,2.435159688,6.528367332,0,0,0,0,0
ENSMUSG00000080487,Gm23492,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080495,Gm26303,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080498,Gm26302,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080499,Gm25338,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080500,Gm22072,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080504,Mir669d-2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080506,Gm25042,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080507,Gm22071,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080508,Gm25041,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080511,Gm22195,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080515,Gm22196,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080516,Gm22197,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080517,Gm23109,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080518,Gm22193,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080519,Gm22194,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080522,Gm23881,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080524,Gm23879,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080526,Mir466j,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080527,Gm23880,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080529,Gm23882,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080530,Gm25540,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080533,Mir1191,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080536,Gm25539,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080538,Gm25541,6.656750222,0.119843882,0,0,0,4.565924415,0,0,0,0,0.477878868,0
ENSMUSG00000080539,Gm25542,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080540,Gm22711,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080542,Gm22710,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080543,Gm22709,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080544,Gm22714,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080545,Gm22713,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080549,Gm22715,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080555,Gm24396,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080556,Mir467g,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080558,Gm22091,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080561,Gm26042,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080562,Gm26043,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080566,Gm26044,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080573,Mir467f,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080574,Mir466i,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080575,Mir1190,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080577,Gm23226,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080580,Mir466f-4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080582,Gm24907,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080586,Mir1187,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080590,Gm22029,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080592,Gm22030,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080594,Mir669h,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080595,Gm22031,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080596,Gm22032,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080597,Gm22033,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080600,Gm23840,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080601,Gm23841,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080607,Gm23839,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080609,Gm23844,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080610,Snord110,2.694398899,0,0,0,0,1.217579844,0,0,0,0,0.238939434,0
ENSMUSG00000080613,Gm22151,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080615,Snord99,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080616,Gm22152,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080622,Gm22676,0,0,0,0,0,0,0,12.08006408,0,0,0,5.591409291
ENSMUSG00000080624,Gm22678,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080625,Gm22679,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080626,Mir1192,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080627,Gm22677,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080631,Gm25507,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080635,Gm25509,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080636,Gm25510,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080645,Mir1198,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080649,Gm26156,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080653,Mir669e,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080655,Gm24482,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080657,Mir669i,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080659,Gm24484,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080662,Mir1b,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080663,Gm25002,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080665,Mir1199,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080666,Gm25000,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080668,Gm24999,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080669,Mir1224,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080671,Gm23335,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080673,Gm23336,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080676,Gm25347,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080678,Gm23334,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080680,Gm23989,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080681,Gm23990,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080683,Gm23991,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080684,Gm23988,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080686,Gm24806,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080687,Mir1197,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080689,Gm23987,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080694,Gm11621,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080695,Gm5394,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080696,Gm12825,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080697,Vmn1r-ps107,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080698,Gm11333,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080700,Gm15981,0,0,0,0,0,0,0,0,0,0,0,0.508309936
ENSMUSG00000080701,Gm12340,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080703,Gm13183,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080704,Gm6031,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080705,Sult2a-ps4,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080706,Gm12890,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080707,Gm13823,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080708,Ccnd3-ps,2.060422688,1.078594936,3.413527966,0.238430744,6.13937329,10.9582186,10.5804574,0,0,2.420998953,0.238939434,3.219296258
ENSMUSG00000080709,Gm14324,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080710,Gm8107,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080711,Gm11686,8.875666963,0.119843882,0.775801811,0,0,0.304394961,0,0,0.247216588,0,9.318637921,11.86056516
ENSMUSG00000080712,Hist3h2bb-ps,0,0,0,0,4.604529967,0,0,0,0,0,0,0
ENSMUSG00000080713,Olfr1174-ps,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080714,Gm14602,0,0,0,0,0,0,0,0.21571543,0,0,0,0
ENSMUSG00000080715,Gm5406,0.158494053,0,0.155160362,0,0,0.456592441,0,0,0,3.081271394,0,0
ENSMUSG00000080716,Gm13503,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080717,B230307C23Rik,0,1.557970463,0.155160362,0.238430744,0,0,22.28649537,21.14011213,2.224949296,0,1.433636603,0.677746581
ENSMUSG00000080718,Gm8019,0,0,0.155160362,0,0,0.15219748,0.675348345,0.21571543,0,0,0,0
ENSMUSG00000080719,Gm15532,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080720,Gm16077,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080722,Defa-ps7,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080723,Gm12564,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080725,Gm6121,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080726,Gm15366,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080727,C920021L13Rik,0,0.119843882,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080728,Gm13616,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080729,Gm8084,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080730,Gm11313,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080731,Rps2-ps9,0,0,0,0,0,0,0,0,0.247216588,0,0,0
ENSMUSG00000080732,Gm13222,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080733,Gm14867,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080734,Gm12006,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080735,Gm12075,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080736,Gm15617,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080737,Gm6982,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080738,Mup-ps22,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080741,Gm11398,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080742,Gm14035,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080743,Gm7150,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080744,Gm12710,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080746,Rpsa-ps12,4.279339428,2.636565399,1.706763983,3.576461163,1.841811987,0.608789922,4.052090068,3.667162309,1.483299531,1.980817325,6.690304148,3.049859613
ENSMUSG00000080747,Gm14016,0,0.479375527,0,0,0.306968664,0.15219748,0,0.43143086,0,0,0,0
ENSMUSG00000080748,Gm15661,0.158494053,0,0.465481086,0.238430744,0.153484332,0,0,0,0.494433177,0,0,0
ENSMUSG00000080749,Gm12134,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080750,Gm15553,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080751,Olfr634-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080752,Olfr1069-ps1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080753,Gm15613,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080754,Rpl36-ps7,0.158494053,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080755,Gm15062,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080756,Gm12633,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080757,Gm15029,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080758,Gm5392,0.158494053,0,0,0,0,0,0,0.21571543,0,0,0.238939434,0.169436645
ENSMUSG00000080759,Gm15573,0,0,0,0,0.306968664,0,0,0,0,0,0,0
ENSMUSG00000080760,Gm7571,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080762,Gm11879,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080763,Gm12341,0.633976212,0.958751054,1.551603621,4.053322652,0.153484332,0.304394961,0,0.86286172,4.202682003,3.301362208,0.716818302,5.083099355
ENSMUSG00000080764,Gm14606,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080765,Gm8908,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080766,Gm13593,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080767,Gm15595,0,0,0,0,0,0,0,0,0,0,0,0
